id,name,date,time,weekday,start_datetime_local,city,location,locations,time_bucket,company,primary_host,cohosts,all_hosts,host_keys,invite_only,sponsor_tier,event_url,partiful_id,source_url
5018,The Rise of AI-Native Marketing Systems,2026-06-03,16:30:00,Wednesday,2026-06-03 16:30,New York City,SoHo,SoHo,Afternoon,Genus AI,Genus AI,,Genus AI,genus-ai,False,,https://partiful.com/e/WY7cbyGr92UjKOlj86tr,WY7cbyGr92UjKOlj86tr,https://www.tech-week.com/calendar/nyc
149,AI Collective Demo Night,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Union Square,Union Square,Evening,The AI Collective,The AI Collective,Atlassian,The AI Collective; Atlassian,the-ai-collective; atlassian,False,gold,https://partiful.com/e/WDfboGXhdigeIntfwsNW,WDfboGXhdigeIntfwsNW,https://www.tech-week.com/calendar/nyc
219,Robin Hood Foundation's Demo Day,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Union Square,Union Square,Evening,Robin Hood Foundation,Robin Hood Foundation,,Robin Hood Foundation,robin-hood-foundation,False,,https://partiful.com/e/jAP9Qn0oS6GouCWve0Oq,jAP9Qn0oS6GouCWve0Oq,https://www.tech-week.com/calendar/nyc
247,When AI meets the patient,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Flatiron,Flatiron,Evening,Amigo.AI,Amigo.AI,,Amigo.AI,amigo-ai,False,,https://partiful.com/e/4MdmB4GHC4bD4vav1tPQ,4MdmB4GHC4bD4vav1tPQ,https://www.tech-week.com/calendar/nyc
4128,Vibe Camp,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Brooklyn,Brooklyn,Evening,Artificial Ventures,Artificial Ventures,,Artificial Ventures,artificial-ventures,False,,https://partiful.com/e/GR67mwEn2hFgpoCpnUjz,GR67mwEn2hFgpoCpnUjz,https://www.tech-week.com/calendar/nyc
4151,Fast AI Sales,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Midtown,Midtown,Evening,Egregora Global,Egregora Global,,Egregora Global,egregora-global,False,,https://partiful.com/e/YNisiR5czoNqmN0jQyeY,YNisiR5czoNqmN0jQyeY,https://www.tech-week.com/calendar/nyc
4616,Spotlight on Scotland,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Midtown,Midtown,Evening,Techscaler,Techscaler,CodeBase,Techscaler; CodeBase,techscaler; codebase,False,,https://partiful.com/e/T5vXKgpmQXvgoxaFzVuR,T5vXKgpmQXvgoxaFzVuR,https://www.tech-week.com/calendar/nyc
4628,founder wellness,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,East Village,East Village,Evening,The Collective,The Collective,Zendesk,The Collective; Zendesk,the-collective; zendesk,False,,https://partiful.com/e/roBdpE5BbsISagoa8CzN,roBdpE5BbsISagoa8CzN,https://www.tech-week.com/calendar/nyc
4639,Founders & Funders Networking + Pitch,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Nomad,Nomad,Evening,Fierce Foundry,Fierce Foundry,Luminary,Fierce Foundry; Luminary,fierce-foundry; luminary,False,,https://partiful.com/e/9WH7EL7bJTzYq0nWA0US,9WH7EL7bJTzYq0nWA0US,https://www.tech-week.com/calendar/nyc
4684,Founder Fireside w/ Partiful x a16z,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,SoHo,SoHo,Evening,a16z,a16z,Partiful,a16z; Partiful,a16z; partiful,False,platinum,https://partiful.com/e/AQPQKes1HVxpemJcyrR8,AQPQKes1HVxpemJcyrR8,https://www.tech-week.com/calendar/nyc
4711,Building the Responsible AI City,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Gramercy Park,Gramercy Park,Evening,AI2030,AI2030,,AI2030,ai2030,False,,https://partiful.com/e/RRKTFLLQ3k5UpzWqjCtH,RRKTFLLQ3k5UpzWqjCtH,https://www.tech-week.com/calendar/nyc
4758,Jazz & Wine: A Night of Connections,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Midtown,Midtown,Evening,Alt-Black,Alt-Black,TriNet,Alt-Black; TriNet,alt-black; trinet,False,,https://partiful.com/e/AweaKcED4gNSr3LJzfCG,AweaKcED4gNSr3LJzfCG,https://www.tech-week.com/calendar/nyc
4764,Hard-Won Lessons from Deploying AI Agents in Regulated Environments,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Financial District,Financial District,Evening,Obin AI,Obin AI,Motive Partners,Obin AI; Motive Partners,obin-ai; motive-partners,False,,https://partiful.com/e/aIgKBhxEKiNxriSqxQhw,aIgKBhxEKiNxriSqxQhw,https://www.tech-week.com/calendar/nyc
4821,🍻Write It Off - Happy Hour w/ Escalon x Withum x Deel,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Greenwich Village,Greenwich Village,Evening,Deel,Deel,Escalon; Withum,Deel; Escalon; Withum,deel; escalon; withum,False,gold,https://partiful.com/e/j0xoBU60bTkvoB7XSbld,j0xoBU60bTkvoB7XSbld,https://www.tech-week.com/calendar/nyc
4882,Voice AI Meetup: Build a Voice Agent in 1 hour,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,SoHo,SoHo,Evening,AssemblyAI,AssemblyAI,,AssemblyAI,assemblyai,False,,https://partiful.com/e/pIS8aostHgPm9GXmaN6X,pIS8aostHgPm9GXmaN6X,https://www.tech-week.com/calendar/nyc
5050,Finance x Product Demo Day: Turning AI Usage Into Revenue,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,SoHo,SoHo,Evening,Tabs,Tabs,,Tabs,tabs,False,,https://partiful.com/e/Y8f9el9PvBXyyTCfZDOd,Y8f9el9PvBXyyTCfZDOd,https://www.tech-week.com/calendar/nyc
5094,Startup Storytelling,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Midtown,Midtown,Evening,Pollen8,Pollen8,Die-Hard.io; Edge Studio,Pollen8; Die-Hard.io; Edge Studio,pollen8; die-hard-io; edge-studio,False,,https://partiful.com/e/b2flvvvnTgn0MKshqnt5,b2flvvvnTgn0MKshqnt5,https://www.tech-week.com/calendar/nyc
5177,Agents in Production: The Memory Problem,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Midtown,Midtown,Evening,SurrealDB,SurrealDB,Alumni Ventures,SurrealDB; Alumni Ventures,surrealdb; alumni-ventures,False,,https://partiful.com/e/048KYO6HrSDLWMwlMUTm,048KYO6HrSDLWMwlMUTm,https://www.tech-week.com/calendar/nyc
5292,Sip & Ship: The Un-Hackathon,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Flatiron,Flatiron,Evening,Your Next Win,Your Next Win,Astrostyle,Your Next Win; Astrostyle,your-next-win; astrostyle,False,,https://partiful.com/e/yd3Guyw42WWbKU5yvfOf,yd3Guyw42WWbKU5yvfOf,https://www.tech-week.com/calendar/nyc
5309,Pinecone Nexus AI Launch Party,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Flatiron,Flatiron,Evening,Pinecone,Pinecone,,Pinecone,pinecone,False,,https://partiful.com/e/47mPwA31ZZoWx6Tzozgr,47mPwA31ZZoWx6Tzozgr,https://www.tech-week.com/calendar/nyc
5339,ETHICAL AI: BUILDING THE FUTURE WITHOUT BREAKING IT,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,,,Evening,Bronx Tech Hub,Bronx Tech Hub,The Ethical Tech Project,Bronx Tech Hub; The Ethical Tech Project,bronx-tech-hub; ethical-tech-project,False,,https://partiful.com/e/kO9j2GtGQ90189dr79VA,kO9j2GtGQ90189dr79VA,https://www.tech-week.com/calendar/nyc
5439,Founder Speakeasy,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,SoHo,SoHo,Evening,Colectivo,Colectivo,,Colectivo,colectivo,False,,https://partiful.com/e/UBLRIJFbiYeOReRw1u5d,UBLRIJFbiYeOReRw1u5d,https://www.tech-week.com/calendar/nyc
5487,Become a Superhuman: Turn Hybrid-AI into Practical Success Cases,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Nomad,Nomad,Evening,AxonJay,AxonJay,Belcham; Ernest NY,AxonJay; Belcham; Ernest NY,axonjay; belcham; ernest-ny,False,,https://partiful.com/e/deV8bgmX3XvFWYOauz7B,deV8bgmX3XvFWYOauz7B,https://www.tech-week.com/calendar/nyc
5707,Critical Mass: Volume Five,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Brooklyn,Brooklyn,Evening,Newlab,Newlab,,Newlab,newlab,False,,https://partiful.com/e/fKHpJwhwnkLYAjiTLQyi,fKHpJwhwnkLYAjiTLQyi,https://www.tech-week.com/calendar/nyc
5752,From Thesis to Fund: The AI-Native Hedge Fund Competition,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Union Square,Union Square,Evening,Deep Insight Labs,Deep Insight Labs,,Deep Insight Labs,deep-insight-labs,False,,https://partiful.com/e/1lFPBFTViilfxtfefSd9,1lFPBFTViilfxtfefSd9,https://www.tech-week.com/calendar/nyc
5808,Engineering Liquidity in Late-Stage Venture,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Midtown,Midtown,Evening,Hartman Venture Advisors PLLC,Hartman Venture Advisors PLLC,Elevation Securities,Hartman Venture Advisors PLLC; Elevation Securities,hartman-venture-advisors-pllc; elevation-securities,False,,https://partiful.com/e/GMuhXnIAio3ZYZdZ56M7,GMuhXnIAio3ZYZdZ56M7,https://www.tech-week.com/calendar/nyc
5833,"Shaken, stirred and strategized: Finance trivia night",2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Murray Hill,Murray Hill,Evening,PwC,PwC,Abacum,PwC; Abacum,pwc; abacum,False,gold,https://partiful.com/e/bpPlecEXfyhCWc1Tpzm7,bpPlecEXfyhCWc1Tpzm7,https://www.tech-week.com/calendar/nyc
5878,The Leverage Live: How to Automate Everything,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Flatiron,Flatiron,Evening,The Leverage,Leverage,,Leverage,the-leverage,False,,https://partiful.com/e/P116dOAXz8zjLzboFTQn,P116dOAXz8zjLzboFTQn,https://www.tech-week.com/calendar/nyc
6088,AI Collective Demo Night,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Flatiron,Flatiron,Evening,AI Collective,The AI Collective,Atlassian,The AI Collective; Atlassian,the-ai-collective; atlassian,False,gold,https://partiful.com/e/WDfboGXhdigeIntfwsNW,WDfboGXhdigeIntfwsNW,https://www.tech-week.com/calendar/nyc
6173,Sequoia Leader Connect,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Flatiron,Flatiron,Evening,Sequoia,Sequoia,,Sequoia,sequoia,False,,https://partiful.com/e/5bTJOqJWwdhk70hBt7sx,5bTJOqJWwdhk70hBt7sx,https://www.tech-week.com/calendar/nyc
6324,"Robotics and LLM: LP–GP Roundtable (Amino Capital, Pillsbury)",2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Midtown,Midtown,Evening,Amino Capital,Amino Capital,,Amino Capital,amino-capital,False,,https://partiful.com/e/J5kt9cgXjjQeboadzazj,J5kt9cgXjjQeboadzazj,https://www.tech-week.com/calendar/nyc
6431,"Mandarin x Markets: China, Conversation, & Cocktails",2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Flatiron,Flatiron,Evening,A Day With Aslan,A Day With Aslan,,A Day With Aslan,a-day-with-aslan,False,,https://partiful.com/e/G6SCgiK0QTXDg0MtyANy,G6SCgiK0QTXDg0MtyANy,https://www.tech-week.com/calendar/nyc
6581,AI Pitch Night on Comedy Stage - An “Anti-Shark Tank”,2026-06-03,17:00:00,Wednesday,2026-06-03 17:00,New York City,Midtown,Midtown,Evening,UpScaleX,UpScaleX,Startup Intros; Ugly Talk,UpScaleX; Startup Intros; Ugly Talk,upscalex; startup-intros; ugly-talk,False,,https://partiful.com/e/2cw8oY83GlBtW74X1B3x,2cw8oY83GlBtW74X1B3x,https://www.tech-week.com/calendar/nyc
95,AI Building in Law @techweek,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Flatiron,Flatiron,Evening,OOO a PC,OOO a PC,,OOO a PC,ooo-a-pc,False,,https://partiful.com/e/mwJI3c1tucYhPsJ42QjE,mwJI3c1tucYhPsJ42QjE,https://www.tech-week.com/calendar/nyc
4056,Golden Handcuffs are still Handcuffs: A Financial Strategy Session for Women in Tech,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Nomad,Nomad,Evening,Alana D'Angelica Coaching & Consulting,Alana D'Angelica Coaching & Consulting,,Alana D'Angelica Coaching & Consulting,alana-d-angelica-coaching-consulting,False,,https://partiful.com/e/bhnr3EP9n2yG63jDrQa7,bhnr3EP9n2yG63jDrQa7,https://www.tech-week.com/calendar/nyc
4078,The Human Advantage with Timm Chiusano,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Brooklyn,Brooklyn,Evening,The Shop Workspace,The Shop Workspace,Chiusano & Daughter,The Shop Workspace; Chiusano & Daughter,the-shop-workspace; chiusano-daughter,False,,https://partiful.com/e/p2Pgb84MLMwnBqITLcU2,p2Pgb84MLMwnBqITLcU2,https://www.tech-week.com/calendar/nyc
4094,Grow Everything LIVE: Can AI Engineer the Future of Manufacturing?,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Flatiron,Flatiron,Evening,Roebling,Roebling,Messaginglab,Roebling; Messaginglab,roebling; messaginglab,False,,https://partiful.com/e/CeXytpOv5qBtqRKKik9O,CeXytpOv5qBtqRKKik9O,https://www.tech-week.com/calendar/nyc
4124,212 After Hours,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Flatiron,Flatiron,Evening,212.VC,212.VC,Revolv,212.VC; Revolv,212-vc; revolv,False,,https://partiful.com/e/wF1ave94YI0WGlfDq82S,wF1ave94YI0WGlfDq82S,https://www.tech-week.com/calendar/nyc
4439,NY-UAE Connect - Desert Meets Concrete Jungle: A Tech Week Collision,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Midtown,Midtown,Evening,Vencapital,Vencapital,,Vencapital,vencapital,False,,https://partiful.com/e/HT0UUtpvWrsGGJyjGSdG,HT0UUtpvWrsGGJyjGSdG,https://www.tech-week.com/calendar/nyc
4540,Physical AI: A Reality Check on AI’s Next Frontier by ALLSIDES & NVIDIA,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Brooklyn,Brooklyn,Evening,ALLSIDES,ALLSIDES,NVIDIA,ALLSIDES; NVIDIA,allsides; nvidia,False,,https://partiful.com/e/wwClRE624eCpsxm0k0LP,wwClRE624eCpsxm0k0LP,https://www.tech-week.com/calendar/nyc
4658,Tcsi's Headshot Happy Hour,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Chelsea,Chelsea,Evening,The Cyber Security Intellects,The Cyber Security Intellects,,The Cyber Security Intellects,the-cyber-security-intellects,False,,https://partiful.com/e/EnJV7INx1Avqm2pTnmG9,EnJV7INx1Avqm2pTnmG9,https://www.tech-week.com/calendar/nyc
4725,Mobile App Leaders Dinner,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Flatiron,Flatiron,Evening,WeWard,WeWard,,WeWard,weward,False,,https://partiful.com/e/YlpHyl2B5kM2Dv5CYqvJ,YlpHyl2B5kM2Dv5CYqvJ,https://www.tech-week.com/calendar/nyc
4778,The CTO Mixer: Humanizing Tech | Happy Hour,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,East Village,East Village,Evening,Devlane,Devlane,Merge Conflict,Devlane; Merge Conflict,devlane; merge-conflict,False,,https://partiful.com/e/h1hGv0PkskcagJOv5M9K,h1hGv0PkskcagJOv5M9K,https://www.tech-week.com/calendar/nyc
4831,Pulse Check: Healthcare x AI Happy Hour,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Midtown,Midtown,Evening,Fusion Fund,Fusion Fund,Primary Venture Partners; Flare Capital Partners,Fusion Fund; Primary Venture Partners; Flare Capital Partners,fusion-fund; primary-venture-partners; flare-capital-partners,False,,https://partiful.com/e/Ho9Hvhtn5iU4ws7IWM8Z,Ho9Hvhtn5iU4ws7IWM8Z,https://www.tech-week.com/calendar/nyc
4869,"Shabbat State of Mind: A Wednesday Gathering for Israeli Founders, Executives & Investors",2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Midtown,Midtown,Evening,Fox Rothschild,Fox Rothschild,,Fox Rothschild,fox-rothschild,False,,https://partiful.com/e/4hGN5QVX8g5GvnRNgtMB,4hGN5QVX8g5GvnRNgtMB,https://www.tech-week.com/calendar/nyc
4931,Tessera Labs x a16z : The Closing Gap (Private Dinner),2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Flatiron,Flatiron,Evening,Tessera Labs,Tessera Labs,,Tessera Labs,tessera-labs,False,,https://partiful.com/e/tPlMvExfd6gOdgKCW6O7,tPlMvExfd6gOdgKCW6O7,https://www.tech-week.com/calendar/nyc
4957,The Future of Work: AI for People Operations,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Flatiron,Flatiron,Evening,HiBob,HiBob,,HiBob,hibob,False,,https://partiful.com/e/F8vJqLhP62bGK7Stqdgg,F8vJqLhP62bGK7Stqdgg,https://www.tech-week.com/calendar/nyc
5129,From Pitch to Check: Preparing for Your Seed Raise,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Midtown,Midtown,Evening,Brown Girl Angels,Brown Girl Angels,NineF Angels,Brown Girl Angels; NineF Angels,brown-girl-angels; ninef-angels,False,,https://partiful.com/e/P3HsW6ZPOohypJDFUyt9,P3HsW6ZPOohypJDFUyt9,https://www.tech-week.com/calendar/nyc
5217,When is AI Good Enough? A conversation with builders and operators,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,SoHo,SoHo,Evening,Collected Company,Collected Company,,Collected Company,collected-company,False,,https://partiful.com/e/Vt2a2B7ibq14IWj8viCe,Vt2a2B7ibq14IWj8viCe,https://www.tech-week.com/calendar/nyc
5226,Coding Agents Write Code. Remy Builds Products.,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Nomad,Nomad,Evening,MindStudio,MindStudio,LvlUp Ventures; Sip & Scale,MindStudio; LvlUp Ventures; Sip & Scale,mindstudio; lvlup-ventures; sip-scale,False,,https://partiful.com/e/svhgMRybAh1XPlLVVXRH,svhgMRybAh1XPlLVVXRH,https://www.tech-week.com/calendar/nyc
5253,How Great Teams Win in the Age of AI,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Financial District,Financial District,Evening,Socrates Advice,Socrates Advice,Catalyst Noir,Socrates Advice; Catalyst Noir,socrates-advice; catalyst-noir,False,,https://partiful.com/e/AKtjgFWAn6y37yoxfFan,AKtjgFWAn6y37yoxfFan,https://www.tech-week.com/calendar/nyc
5475,VC & Founder Happy Hour @ Perkins Coie LLP,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Midtown,Midtown,Evening,Generative IDE,Generative IDE,Perkins Coie,Generative IDE; Perkins Coie,generative-ide; perkins-coie,False,,https://partiful.com/e/Gj7Z2TiD5PV3Qp8OANqB,Gj7Z2TiD5PV3Qp8OANqB,https://www.tech-week.com/calendar/nyc
5496,Freeze Your Timeline: Egg Freezing Meets Big Data,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Midtown,Midtown,Evening,Sunfish,Sunfish,Cooley LLP,Sunfish; Cooley LLP,sunfish; cooley-llp,False,,https://partiful.com/e/jyXY5GxuVgFFmcUtI6X0,jyXY5GxuVgFFmcUtI6X0,https://www.tech-week.com/calendar/nyc
5620,Australian NYC Tech Community Summer Meet-up,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Midtown,Midtown,Evening,Austrade,Austrade,American Australian Association,Austrade; American Australian Association,austrade; american-australian-association,False,,https://partiful.com/e/RM7ydgybZBFZiy3JFxEi,RM7ydgybZBFZiy3JFxEi,https://www.tech-week.com/calendar/nyc
5693,Camp AI: Agents at Work,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Midtown,Midtown,Evening,Auth0,Auth0,Intercom / Fin; Datadog,Auth0; Intercom / Fin; Datadog,auth0; intercom-fin; datadog,False,gold,https://partiful.com/e/Fp5STyPH0McEt0awlWFD,Fp5STyPH0McEt0awlWFD,https://www.tech-week.com/calendar/nyc
5694,AI VIPs: Enterprise Edition,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Hudson Yards,Hudson Yards,Evening,Wells Fargo,Wells Fargo,Onsen Global,Wells Fargo; Onsen Global,wells-fargo; onsen-global,False,,https://partiful.com/e/mlcBwsk8Wv96X3mzEOiM,mlcBwsk8Wv96X3mzEOiM,https://www.tech-week.com/calendar/nyc
5819,She Ships: A Guided Build Session for Women with Ideas,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Midtown,Midtown,Evening,Somarae,Somarae,How I AI Podcast,Somarae; How I AI Podcast,somarae; how-i-ai-podcast,False,,https://partiful.com/e/3utTkNZhe2NKwkVBuUdU,3utTkNZhe2NKwkVBuUdU,https://www.tech-week.com/calendar/nyc
5885,Forward Deployed Social,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Upper Manhattan,Upper Manhattan,Evening,Cresta AI,Cresta AI,,Cresta AI,cresta-ai,False,,https://partiful.com/e/WDT8qQr3GmiczlMEqStK,WDT8qQr3GmiczlMEqStK,https://www.tech-week.com/calendar/nyc
5886,Future Families: Financing Fertility & Building Families in the Age of Tech,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Midtown,Midtown,Evening,Partners to Parenthood,Partners to Parenthood,,Partners to Parenthood,partners-to-parenthood,True,,,,https://www.tech-week.com/calendar/nyc
5893,Demystifying Corporate Venture Capital,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Midtown,Midtown,Evening,The Vertical,The Vertical,Elpis Labs,The Vertical; Elpis Labs,the-vertical; elpis-labs,False,,https://partiful.com/e/CFX87WLiZbQpNWETbUcP,CFX87WLiZbQpNWETbUcP,https://www.tech-week.com/calendar/nyc
6078,A Conversation on Irish Ambition,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Midtown,Midtown,Evening,Green Room,Green Room,,Green Room,green-room,False,,https://partiful.com/e/Pz1qDVbobxHDNZAqrk8I,Pz1qDVbobxHDNZAqrk8I,https://www.tech-week.com/calendar/nyc
6182,"Putting the ""AI"" in Learning",2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Flatiron,Flatiron,Evening,Zo Computer,Zo Computer,The Future of Higher Education,Zo Computer; The Future of Higher Education,zo-computer; the-future-of-higher-education,False,,https://partiful.com/e/oSKdFZqbiwxr0frzonCz,oSKdFZqbiwxr0frzonCz,https://www.tech-week.com/calendar/nyc
6229,NYC GTM AI Masterclass #5,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Midtown,Midtown,Evening,NYC GTM: New York City's Go-To-Market Community,NYC GTM: New York City's Go-To-Market Community,Impact 11; Swan,NYC GTM: New York City's Go-To-Market Community; Impact 11; Swan,nyc-gtm-new-york-city-s-go-to-market-community; impact-11; swan,False,,https://partiful.com/e/2J98m1NN4k4mRVUqeI6k,2J98m1NN4k4mRVUqeI6k,https://www.tech-week.com/calendar/nyc
